Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
197437,20/04/2024,BF1551,Ornaments,Male,25,Memphis,No,15,0,15,1,15,4,Incredible detailing was clearly evident.
194083,08/08/2024,BF1543,Clothing,Male,22,Paris,Yes,100,50,150,1,150,1,"Unfortunately, the delivery was late."
159011,24/03/2024,BF1554,Ornaments,Male,35,Sacramento,No,20,0,20,1,20,5,The delivery team handled the product with care.
146974,05/12/2023,BF1548,Clothing,Male,26,Cardiff,Yes,65,40,105,1,105,1,"Unfortunately, the delivery was late."
198146,12/01/2024,BF1550,Clothing,Female,34,Austin,No,97,0,97,2,194,2,Clear delays in delivery.
170783,27/06/2024,BF1550,Clothing,Male,29,Liverpool,Yes,97,40,137,1,137,5,Incredible detailing was clearly evident.
152272,26/01/2024,BF1545,Other,Male,31,Montreal,Yes,10,25,35,4,140,2,The promotion quality does not match the product
122475,29/07/2024,BF1549,Clothing,Female,20,New Delhi,Yes,130,70,200,1,200,5,Lack of delivery delays is greatly appreciated.
120467,18/05/2024,BF1548,Clothing,Female,20,Pittsburgh,No,65,0,65,2,130,2,Careless handling by the delivery team.
173861,15/04/2024,BF1545,Other,Male,33,Memphis,No,10,0,10,2,20,5,The delivery team handled the product with care.
194035,27/06/2024,BF1548,Clothing,Male,21,Sydney,Yes,65,100,165,1,165,4,Exquisite craftsmanship here is absolutely appreciated.
187286,17/02/2024,BF1545,Other,Female,23,Portland,No,10,0,10,1,10,3,It was ok.
150593,23/02/2024,BF1543,Clothing,Male,33,New Delhi,Yes,100,70,170,1,170,4,Incredible detailing was clearly evident.
122285,10/03/2024,BF1548,Clothing,Male,24,Las Vegas,No,65,0,65,1,65,5,The Product exhibits good design.
148440,09/08/2024,BF1551,Ornaments,Male,22,Cleveland,No,15,0,15,1,15,2,Waste of Money.
128922,07/07/2024,BF1544,Other,Female,33,Las Vegas,No,9,0,9,1,9,2,There is clear evidence of subpar detailing.
182487,29/06/2024,BF1552,Ornaments,Male,30,Las Vegas,No,45,0,45,1,45,2,"Unfortunately, the delivery was late."
150372,25/11/2023,BF1543,Clothing,Male,28,Cleveland,No,100,0,100,3,300,4,Discount deals was greatly appreciated.
148147,02/01/2024,BF1551,Ornaments,Male,31,Memphis,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
142966,03/09/2024,BF1545,Other,Male,25,London,Yes,10,40,50,1,50,2,Clear delays in delivery.
160576,02/05/2024,BF1548,Clothing,Female,27,Pittsburgh,No,65,0,65,1,65,1,The product is not as advertised.
186672,23/01/2024,BF1548,Clothing,Male,25,New York,No,65,0,65,1,65,5,The product was delivered quickly.
162587,02/07/2024,BF1554,Ornaments,Male,25,Austin,No,20,0,20,5,100,5,The product was affordable here compared to other brands.
121223,02/11/2024,BF1551,Ornaments,Male,28,Mumbai,Yes,15,70,85,1,85,3,Average product
146788,31/03/2024,BF1543,Clothing,Male,28,San Francisco,No,100,0,100,1,100,5,Exquisite craftsmanship here is absolutely appreciated.
155128,08/02/2024,BF1545,Other,Male,22,Las Vegas,No,10,0,10,1,10,4,The Product exhibits good design.
185678,23/09/2024,BF1544,Other,Male,19,Portland,No,9,0,9,1,9,5,The product was delivered quickly.
166406,08/05/2024,BF1551,Ornaments,Male,31,Manchester,Yes,15,40,55,1,55,4,Incredible detailing was clearly evident.
149440,24/07/2024,BF1550,Clothing,Male,34,Manchester,Yes,97,40,137,1,137,1,Never buying from here again.
162095,13/09/2024,BF1549,Clothing,Female,23,Pittsburgh,No,130,0,130,1,130,5,Premium quality as usual.
181378,28/01/2024,BF1547,Ornaments,Male,21,Dublin,Yes,32,40,72,1,72,5,The product was delivered quickly.
184545,11/08/2024,BF1544,Other,Female,20,Sacramento,No,9,0,9,4,36,2,"Unfortunately, the delivery was late."
149236,01/04/2024,BF1553,Ornaments,Male,23,San Francisco,No,50,0,50,4,200,3,Had slight delays but the product was in good shape.
160723,12/07/2024,BF1543,Clothing,Female,25,Cleveland,No,100,0,100,5,500,2,The product is not as advertised.
161515,22/06/2024,BF1548,Clothing,Male,25,Paris,Yes,65,50,115,2,230,4,The product was delivered quickly.
198075,02/10/2024,BF1544,Other,Female,21,Las Vegas,No,9,0,9,1,9,4,The delivery team handled the product with care.
178482,07/08/2024,BF1548,Clothing,Female,19,Pittsburgh,No,65,0,65,3,195,1,The product had an underwhelming design.
165601,11/11/2023,BF1550,Clothing,Male,19,Toronto,Yes,97,25,122,1,122,2,Never buying from here again.
121448,11/12/2023,BF1551,Ornaments,Female,27,Cardiff,Yes,15,40,55,3,165,3,The handling was questionable but incurred only minute damages.
188333,16/03/2024,BF1551,Ornaments,Male,23,Cleveland,No,15,0,15,3,45,1,The product had an underwhelming design.
180490,23/12/2023,BF1555,Other,Male,33,San Antonio,No,23,0,23,1,23,3,Not as expected.
142921,23/07/2024,BF1550,Clothing,Female,20,Pittsburgh,No,97,0,97,1,97,2,The product had an underwhelming design.
134218,20/09/2024,BF1543,Clothing,Male,24,Paris,Yes,100,50,150,1,150,3,Average product
123488,30/06/2024,BF1548,Clothing,Male,28,San Antonio,No,65,0,65,1,65,4,Exquisite craftsmanship here is absolutely appreciated.
196483,19/06/2024,BF1553,Ornaments,Female,30,New York,No,50,0,50,3,150,4,The product was delivered quickly.
155498,06/04/2024,BF1547,Ornaments,Male,29,San Francisco,No,32,0,32,1,32,2,Clear delays in delivery.
165062,27/08/2024,BF1544,Other,Male,32,Miami,No,9,0,9,3,27,5,The product had excellent quality.
134257,05/04/2024,BF1550,Clothing,Male,35,Cleveland,No,97,0,97,5,485,5,Premium quality as usual.
187832,06/08/2024,BF1554,Ornaments,Female,35,Austin,No,20,0,20,2,40,4,The product was delivered quickly.
173729,21/05/2024,BF1543,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,4,Incredible detailing was clearly evident.
130439,02/01/2024,BF1545,Other,Male,28,Miami,No,10,0,10,1,10,5,Discount deals was greatly appreciated.
176610,02/02/2024,BF1544,Other,Female,30,Las Vegas,No,9,0,9,5,45,1,The product had poor quality.
176345,09/10/2024,BF1553,Ornaments,Male,18,Detroit,No,50,0,50,1,50,5,Exquisite craftsmanship here is absolutely appreciated.
148734,16/04/2024,BF1548,Clothing,Female,29,Cardiff,Yes,65,40,105,3,315,3,Nothing too special.
136962,29/10/2024,BF1548,Clothing,Male,18,Pittsburgh,No,65,0,65,2,130,1,Waste of Money.
155042,08/12/2023,BF1547,Ornaments,Male,21,Miami,No,32,0,32,2,64,1,Careless handling by the delivery team.
155369,16/03/2024,BF1548,Clothing,Male,24,Detroit,No,65,0,65,1,65,4,The product was affordable here compared to other brands.
148645,27/06/2024,BF1554,Ornaments,Female,34,Liverpool,Yes,20,40,60,2,120,4,The delivery team handled the product with care.
139754,21/05/2024,BF1550,Clothing,Male,33,New York,No,97,0,97,2,194,4,Exquisite craftsmanship here is absolutely appreciated.
125045,30/01/2024,BF1544,Other,Male,25,Cleveland,No,9,0,9,1,9,2,The product is not as advertised.
148996,18/05/2024,BF1550,Clothing,Female,35,New Delhi,Yes,97,70,167,1,167,5,Exquisite craftsmanship here is absolutely appreciated.
146516,15/12/2023,BF1549,Clothing,Female,24,Detroit,No,130,0,130,1,130,5,Incredible detailing was clearly evident.
155692,28/03/2024,BF1554,Ornaments,Male,29,San Francisco,No,20,0,20,1,20,1,The product is not as advertised.
124642,26/01/2024,BF1551,Ornaments,Male,35,Austin,No,15,0,15,1,15,2,Never buying from here again.
164160,31/01/2024,BF1544,Other,Male,27,Las Vegas,No,9,0,9,1,9,4,Lack of delivery delays is greatly appreciated.
131242,18/12/2023,BF1545,Other,Male,27,Austin,No,10,0,10,4,40,1,The product is not as advertised.
128051,26/09/2024,BF1555,Other,Male,19,New Jersey,No,23,0,23,5,115,1,There is clear evidence of subpar detailing.
125040,12/10/2024,BF1543,Clothing,Male,20,Pittsburgh,No,100,0,100,1,100,4,Incredible detailing was clearly evident.
155141,21/08/2024,BF1543,Clothing,Male,28,New York,No,100,0,100,1,100,5,The product had excellent quality.
137266,28/07/2024,BF1545,Other,Female,28,Pittsburgh,No,10,0,10,4,40,4,The product was delivered quickly.
181271,30/10/2024,BF1548,Clothing,Male,22,Miami,No,65,0,65,1,65,5,The product was delivered quickly.
158628,31/05/2024,BF1548,Clothing,Male,24,Cardiff,Yes,65,40,105,1,105,1,The promotion quality does not match the product
167244,23/11/2023,BF1551,Ornaments,Female,18,Paris,Yes,15,50,65,1,65,4,The Product exhibits good design.
192796,12/05/2024,BF1548,Clothing,Female,19,New Delhi,Yes,65,70,135,1,135,2,Never buying from here again.
157705,04/04/2024,BF1550,Clothing,Male,22,Liverpool,Yes,97,40,137,1,137,5,The delivery team handled the product with care.
198416,27/05/2024,BF1545,Other,Male,28,Austin,No,10,0,10,3,30,1,Careless handling by the delivery team.
175092,24/01/2024,BF1551,Ornaments,Male,30,Las Vegas,No,15,0,15,4,60,3,Not as expected.
125534,12/03/2024,BF1553,Ornaments,Male,24,San Antonio,No,50,0,50,2,100,4,The product had excellent quality.
127517,06/01/2024,BF1551,Ornaments,Female,33,New Jersey,No,15,0,15,1,15,5,Premium quality as usual.
162044,10/01/2024,BF1549,Clothing,Male,30,Dublin,Yes,130,40,170,1,170,1,Clear delays in delivery.
187558,16/01/2024,BF1548,Clothing,Male,31,New York,No,65,0,65,1,65,4,Great design is one of the major positives of this product.
136673,31/01/2024,BF1551,Ornaments,Male,31,Memphis,No,15,0,15,1,15,4,The product was affordable here compared to other brands.
178732,20/02/2024,BF1545,Other,Male,24,New Jersey,No,10,0,10,1,10,2,The product had poor quality.
126462,03/03/2024,BF1548,Clothing,Male,21,Austin,No,65,0,65,1,65,4,The Product exhibits good design.
171199,25/04/2024,BF1544,Other,Male,28,Paris,Yes,9,50,59,1,59,2,The promotion quality does not match the product
170180,13/05/2024,BF1550,Clothing,Male,35,Austin,No,97,0,97,4,388,5,Lack of delivery delays is greatly appreciated.
196774,25/03/2024,BF1544,Other,Male,26,New York,No,9,0,9,1,9,4,Lack of delivery delays is greatly appreciated.
127908,26/06/2024,BF1545,Other,Male,27,Detroit,No,10,0,10,4,40,4,Discount deals was greatly appreciated.
120654,23/08/2024,BF1548,Clothing,Male,31,Glasgow,Yes,65,40,105,1,105,1,There is clear evidence of subpar detailing.
172192,31/05/2024,BF1543,Clothing,Female,24,Sydney,Yes,100,100,200,2,400,4,The product was affordable here compared to other brands.
167495,27/02/2024,BF1550,Clothing,Female,34,Las Vegas,No,97,0,97,1,97,5,The delivery team handled the product with care.
139118,02/10/2024,BF1543,Clothing,Male,29,New Delhi,Yes,100,70,170,1,170,5,Incredible detailing was clearly evident.
137579,10/07/2024,BF1554,Ornaments,Male,28,Portland,No,20,0,20,1,20,1,Never buying from here again.
177663,29/04/2024,BF1551,Ornaments,Female,21,London,Yes,15,40,55,4,220,1,Low quality products are a usual here these days.
190206,06/04/2024,BF1554,Ornaments,Male,21,Manchester,Yes,20,40,60,1,60,4,Incredible detailing was clearly evident.
152395,29/04/2024,BF1548,Clothing,Male,21,Toronto,Yes,65,25,90,3,270,3,Nothing too special.
122826,02/08/2024,BF1544,Other,Male,31,Memphis,No,9,0,9,2,18,1,Never buying from here again.
169656,07/12/2023,BF1550,Clothing,Female,30,Miami,No,97,0,97,1,97,1,The promotion quality does not match the product
165554,14/06/2024,BF1548,Clothing,Male,24,Austin,No,65,0,65,2,130,5,The product was affordable here compared to other brands.
185133,08/09/2024,BF1547,Ornaments,Male,23,New York,No,32,0,32,1,32,2,There is clear evidence of subpar detailing.
143557,15/05/2024,BF1548,Clothing,Female,29,Portland,No,65,0,65,1,65,5,Premium quality as usual.
125398,05/01/2024,BF1551,Ornaments,Male,31,London,Yes,15,40,55,1,55,4,Incredible detailing was clearly evident.
148536,27/05/2024,BF1548,Clothing,Female,33,Paris,Yes,65,50,115,3,345,4,Exquisite craftsmanship here is absolutely appreciated.
160149,28/03/2024,BF1550,Clothing,Female,18,Las Vegas,No,97,0,97,5,485,1,The promotion quality does not match the product
157568,13/10/2024,BF1548,Clothing,Male,32,New Jersey,No,65,0,65,1,65,4,The delivery team handled the product with care.
164328,05/06/2024,BF1543,Clothing,Male,30,London,Yes,100,40,140,4,560,4,The product was affordable here compared to other brands.
182873,29/10/2024,BF1546,Clothing,Male,29,Portland,No,118,0,118,1,118,5,Great design is one of the major positives of this product.
147886,07/09/2024,BF1550,Clothing,Male,34,Austin,No,97,0,97,1,97,4,The product had excellent quality.
158357,20/02/2024,BF1543,Clothing,Male,35,Pittsburgh,No,100,0,100,1,100,4,The product was delivered quickly.
138225,12/05/2024,BF1546,Clothing,Male,29,Manchester,Yes,118,40,158,1,158,1,The product is not as advertised.
142134,24/09/2024,BF1548,Clothing,Male,22,Sacramento,No,65,0,65,3,195,5,Lack of delivery delays is greatly appreciated.
162115,25/05/2024,BF1551,Ornaments,Female,22,Cleveland,No,15,0,15,4,60,3,Not as expected.
195573,12/03/2024,BF1543,Clothing,Female,28,Detroit,No,100,0,100,1,100,1,The product had an underwhelming design.
160260,25/05/2024,BF1554,Ornaments,Female,26,Cardiff,Yes,20,40,60,2,120,4,The delivery team handled the product with care.
153481,23/01/2024,BF1549,Clothing,Male,18,Paris,Yes,130,50,180,3,540,4,Lack of delivery delays is greatly appreciated.
135033,30/01/2024,BF1544,Other,Male,23,Portland,No,9,0,9,1,9,5,The product was delivered quickly.
161364,29/09/2024,BF1543,Clothing,Female,20,Detroit,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
173470,06/10/2024,BF1550,Clothing,Male,18,Detroit,No,97,0,97,2,194,5,The delivery team handled the product with care.
176965,28/02/2024,BF1553,Ornaments,Female,25,San Francisco,No,50,0,50,2,100,2,Waste of Money.
151636,18/10/2024,BF1550,Clothing,Male,24,San Francisco,No,97,0,97,1,97,3,Expected much better
138408,05/04/2024,BF1548,Clothing,Male,22,Memphis,No,65,0,65,1,65,4,Discount deals was greatly appreciated.
128661,23/02/2024,BF1545,Other,Female,34,Sacramento,No,10,0,10,4,40,4,The product was affordable here compared to other brands.
130811,27/07/2024,BF1552,Ornaments,Male,33,New Jersey,No,45,0,45,2,90,5,Exquisite craftsmanship here is absolutely appreciated.
192668,01/01/2024,BF1548,Clothing,Male,25,Pittsburgh,No,65,0,65,1,65,4,The product was delivered quickly.
125627,08/05/2024,BF1550,Clothing,Female,23,Las Vegas,No,97,0,97,2,194,4,The product was affordable here compared to other brands.
136438,24/01/2024,BF1543,Clothing,Male,30,Austin,No,100,0,100,1,100,3,Had slight delays but the product was in good shape.
171581,05/03/2024,BF1551,Ornaments,Female,30,Detroit,No,15,0,15,5,75,4,The product was delivered quickly.
180431,23/02/2024,BF1550,Clothing,Female,34,Portland,No,97,0,97,1,97,5,The product was delivered quickly.
130549,26/05/2024,BF1550,Clothing,Male,21,Manchester,Yes,97,40,137,2,274,4,Exquisite craftsmanship here is absolutely appreciated.
132376,24/08/2024,BF1548,Clothing,Male,25,Cleveland,No,65,0,65,1,65,4,The Product exhibits good design.
141130,07/06/2024,BF1546,Clothing,Male,20,Dublin,Yes,118,40,158,2,316,5,Exquisite craftsmanship here is absolutely appreciated.
126358,03/10/2024,BF1551,Ornaments,Female,33,Dublin,Yes,15,40,55,1,55,5,The Product exhibits good design.
163330,23/02/2024,BF1543,Clothing,Male,20,Mumbai,Yes,100,70,170,5,850,3,The handling was questionable but incurred only minute damages.
184053,26/02/2024,BF1543,Clothing,Male,34,Glasgow,Yes,100,40,140,1,140,2,Clear delays in delivery.
186442,05/11/2023,BF1547,Ornaments,Female,20,Portland,No,32,0,32,4,128,2,The promotion quality does not match the product
181840,18/05/2024,BF1545,Other,Male,32,Portland,No,10,0,10,2,20,5,The Product exhibits good design.
183723,16/07/2024,BF1552,Ornaments,Male,26,Pittsburgh,No,45,0,45,1,45,4,Great design is one of the major positives of this product.
132047,26/06/2024,BF1548,Clothing,Female,24,Memphis,No,65,0,65,1,65,4,Incredible detailing was clearly evident.
165727,30/04/2024,BF1549,Clothing,Female,34,Portland,No,130,0,130,1,130,5,Discount deals was greatly appreciated.
187225,06/02/2024,BF1548,Clothing,Female,21,Las Vegas,No,65,0,65,1,65,4,The product was affordable here compared to other brands.
133956,25/12/2023,BF1554,Ornaments,Male,19,Miami,No,20,0,20,1,20,5,The product was affordable here compared to other brands.
198885,25/03/2024,BF1544,Other,Male,31,Sacramento,No,9,0,9,2,18,3,The handling was questionable but incurred only minute damages.
187251,10/05/2024,BF1544,Other,Male,29,New Jersey,No,9,0,9,1,9,5,The product was affordable here compared to other brands.
166795,05/01/2024,BF1551,Ornaments,Male,29,Paris,Yes,15,50,65,5,325,5,Discount deals was greatly appreciated.
172815,01/01/2024,BF1551,Ornaments,Male,33,Detroit,No,15,0,15,3,45,5,Exquisite craftsmanship here is absolutely appreciated.
183625,08/06/2024,BF1543,Clothing,Male,34,Sydney,Yes,100,100,200,2,400,4,The delivery team handled the product with care.
134324,28/02/2024,BF1549,Clothing,Male,24,San Antonio,No,130,0,130,1,130,4,Incredible detailing was clearly evident.
184711,24/03/2024,BF1548,Clothing,Male,19,New York,No,65,0,65,1,65,5,The delivery team handled the product with care.
143670,29/04/2024,BF1543,Clothing,Male,31,Austin,No,100,0,100,1,100,1,The product had poor quality.
179709,13/07/2024,BF1550,Clothing,Male,31,San Francisco,No,97,0,97,1,97,5,The product was affordable here compared to other brands.
192309,01/04/2024,BF1545,Other,Male,26,Portland,No,10,0,10,1,10,3,Had slight delays but the product was in good shape.
126922,23/03/2024,BF1545,Other,Male,26,Paris,Yes,10,50,60,1,60,5,The product was delivered quickly.
175100,09/10/2024,BF1545,Other,Male,24,Glasgow,Yes,10,40,50,4,200,3,Had slight delays but the product was in good shape.
173970,05/05/2024,BF1548,Clothing,Male,19,Memphis,No,65,0,65,1,65,5,Exquisite craftsmanship here is absolutely appreciated.
170949,08/02/2024,BF1554,Ornaments,Male,32,Sacramento,No,20,0,20,4,80,4,The Product exhibits good design.
143339,02/02/2024,BF1549,Clothing,Male,27,New York,No,130,0,130,1,130,4,The product had excellent quality.
181134,13/01/2024,BF1551,Ornaments,Male,22,Detroit,No,15,0,15,1,15,4,The product was delivered quickly.
189126,04/02/2024,BF1551,Ornaments,Male,32,Manchester,Yes,15,40,55,1,55,5,Discount deals was greatly appreciated.
189873,14/06/2024,BF1544,Other,Male,34,Austin,No,9,0,9,2,18,2,The product had an underwhelming design.
186375,06/09/2024,BF1547,Ornaments,Female,26,San Francisco,No,32,0,32,2,64,4,The delivery team handled the product with care.
